date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:39	115/115	---MC-	200	added ('OK')	text/plain	date:Fri,%2028%20May%202021%2023:17:49%20GMT	https://mycmsloans.com/robots.txt		(from )
16:17:39	57239/57239	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:49%20GMT	https://mycmsloans.com/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/index.html	(from )
16:17:39	53907/53907	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Sep%202020%2023:59:30%20GMT	https://mycmsloans.com/wp-includes/css/dist/block-library/style.min.css?ver=5.5.5	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-includes/css/dist/block-library/style.min24b2.css	(from https://mycmsloans.com/)
16:17:39	1874/1874	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Nov%202018%2017:58:55%20GMT	https://mycmsloans.com/wp-content/plugins/cc-mortgage-calculator/cc-mortgage.css?ver=1.0	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/plugins/cc-mortgage-calculator/cc-mortgage5152.css	(from https://mycmsloans.com/)
16:17:40	974/974	---MC-	200	added ('OK')	application/rss+xml	etag:%2224ed48fc4f7118bce6ca1d74bfe3c7ca%22	https://mycmsloans.com/feed/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/feed/index.html	(from https://mycmsloans.com/)
16:17:40	480589/480589	---M--	200	added ('OK')	text/css	date:Tue,%2013%20Apr%202021%2000:02:05%20GMT	https://mycmsloans.com/wp-content/uploads/dynamic_avia/avia-merged-styles-3ed5dd4599b5a07d634fe9adafe72044.css	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/dynamic_avia/avia-merged-styles-3ed5dd4599b5a07d634fe9adafe72044.css	(from https://mycmsloans.com/)
16:17:40	96873/96873	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20May%202019%2000:24:38%20GMT	https://mycmsloans.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-includes/js/jquery/jquery4a5f.js	(from https://mycmsloans.com/)
16:17:40	868/868	---MC-	200	added ('OK')	application/rss+xml	etag:%22659ad5af6ff37ca321a0d0176a61873c%22	https://mycmsloans.com/comments/feed/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/comments/feed/index.html	(from https://mycmsloans.com/)
16:17:40	5794/5794	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:17:50%20GMT	https://mycmsloans.com/wp-json/wp/v2/pages/3707	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/wp/v2/pages/3707.json	(from https://mycmsloans.com/)
16:17:41	731/731	---MC-	200	added ('OK')	application/rss+xml	etag:%22af69802978d1195b39443fa5b554b48f%22	https://mycmsloans.com/welcome/feed/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/welcome/feed/index.html	(from https://mycmsloans.com/)
16:17:41	798/798	---MC-	200	added ('OK')	text/xml	date:Fri,%2028%20May%202021%2023:17:51%20GMT	https://mycmsloans.com/xmlrpc.php?rsd	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/xmlrpc0db0.php	(from https://mycmsloans.com/)
16:17:41	1045/1045	---M--	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2009:19:12%20GMT	https://mycmsloans.com/wp-includes/wlwmanifest.xml	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-includes/wlwmanifest.xml	(from https://mycmsloans.com/)
16:17:41	98478/98478	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:17:51%20GMT	https://mycmsloans.com/wp-json/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/index.html	(from https://mycmsloans.com/)
16:17:42	2478/2478	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:17:52%20GMT	https://mycmsloans.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmycmsloans.com%2F	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/oembed/1.0/embed10d1.json	(from https://mycmsloans.com/)
16:17:42	2572/2572	---MC-	200	added ('OK')	text/xml	date:Fri,%2028%20May%202021%2023:17:52%20GMT	https://mycmsloans.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmycmsloans.com%2F&format=xml	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/oembed/1.0/embedd40f	(from https://mycmsloans.com/)
16:17:42	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2028%20May%202021%2023:17:52%20GMT	https://mycmsloans.com/xmlrpc.php	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/xmlrpc.php	(from https://mycmsloans.com/)
16:17:42	1393/1393	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Nov%202018%2000:33:37%20GMT	https://mycmsloans.com/wp-content/uploads/2014/01/cms.png	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/2014/01/cms.png	(from https://mycmsloans.com/)
16:17:43	76448/76448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Sep%202019%2015:38:27%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot	(from https://mycmsloans.com/)
16:17:43	76448/76448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Sep%202019%2015:38:27%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot?	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontellod41d.eot	(from https://mycmsloans.com/)
16:17:43	47092/47092	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Sep%202019%2015:38:27%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff	(from https://mycmsloans.com/)
16:17:43	76252/76252	---M--	200	added ('OK')	font/ttf	date:Thu,%2012%20Sep%202019%2015:38:27%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf	(from https://mycmsloans.com/)
16:17:43	112237/112237	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Sep%202019%2015:38:27%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg	(from https://mycmsloans.com/)
16:17:44	12649/12649	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Nov%202018%2000:35:43%20GMT	https://mycmsloans.com/wp-content/uploads/2014/06/CMS.LOGO-dev-300x202-1-300x202.png	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/2014/06/CMS.LOGO-dev-300x202-1-300x202.png	(from https://mycmsloans.com/)
16:17:44	406605/406605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Nov%202018%2000:59:12%20GMT	https://mycmsloans.com/wp-content/uploads/layerslider/Home-2/shutterstock_12022135-spa-adjusted2.jpg	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/layerslider/Home-2/shutterstock_12022135-spa-adjusted2.jpg	(from https://mycmsloans.com/)
16:17:44	142531/142531	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Nov%202018%2000:59:12%20GMT	https://mycmsloans.com/wp-content/uploads/layerslider/Home-2/cms.home2_.jpg	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/layerslider/Home-2/cms.home2_.jpg	(from https://mycmsloans.com/)
16:17:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/contact	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact	(from https://mycmsloans.com/)
16:17:45	41182/41182	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/learn/loans/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/index.html	(from https://mycmsloans.com/)
16:17:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/contact	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact	(from https://mycmsloans.com/)
16:17:48	37502/37502	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/learn/loans/va-loans/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/va-loans/index.html	(from https://mycmsloans.com/)
16:17:48	40379/40379	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/learn/loans/reverse-mortgages/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/reverse-mortgages/index.html	(from https://mycmsloans.com/)
16:17:48	35652/35652	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:56%20GMT	https://mycmsloans.com/learn/loans/fha-loans/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/fha-loans/index.html	(from https://mycmsloans.com/)
16:17:48	33741/33741	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:55%20GMT	https://mycmsloans.com/learn/loans/conventional/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/conventional/index.html	(from https://mycmsloans.com/)
16:17:49	36780/36780	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:59%20GMT	https://mycmsloans.com/learn/qualifying/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/qualifying/index.html	(from https://mycmsloans.com/)
16:17:49	4850/4850	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Nov%202018%2000:36:46%20GMT	https://mycmsloans.com/wp-content/uploads/2016/10/ehopur-80x80.png	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/2016/10/ehopur-80x80.png	(from https://mycmsloans.com/)
16:17:50	36154/36154	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:59%20GMT	https://mycmsloans.com/learn/loans/jumbo-mortgage/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/jumbo-mortgage/index.html	(from https://mycmsloans.com/)
16:17:50	36089/36089	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:59%20GMT	https://mycmsloans.com/learn/loans/commercial-loans/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/commercial-loans/index.html	(from https://mycmsloans.com/)
16:17:50	39535/39535	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:17:59%20GMT	https://mycmsloans.com/learn/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/index.html	(from https://mycmsloans.com/)
16:17:50	4429/4429	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Nov%202018%2017:58:55%20GMT	https://mycmsloans.com/wp-content/plugins/cc-mortgage-calculator/cc-mortgage.js?ver=1.0	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/plugins/cc-mortgage-calculator/cc-mortgage5152.js	(from https://mycmsloans.com/)
16:17:50	43579/43579	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:00%20GMT	https://mycmsloans.com/learn/faq/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/faq/index.html	(from https://mycmsloans.com/)
16:17:50	37112/37112	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:00%20GMT	https://mycmsloans.com/tools/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/tools/index.html	(from https://mycmsloans.com/)
16:17:50	1426/1426	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2012:01:35%20GMT	https://mycmsloans.com/wp-includes/js/wp-embed.min.js?ver=5.5.5	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-includes/js/wp-embed.min24b2.js	(from https://mycmsloans.com/)
16:17:50	49057/49057	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:01%20GMT	https://mycmsloans.com/learn/mortgage-glossary/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/mortgage-glossary/index.html	(from https://mycmsloans.com/)
16:17:51	122239/122239	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Sep%202019%2015:38:30%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/greensock.js?ver=1.19.0	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/greensockb3a6.js	(from https://mycmsloans.com/)
16:17:51	126414/126414	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Sep%202019%2015:38:30%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/layerslider.kreaturamedia.jquery.js?ver=6.9.2	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/layerslider.kreaturamedia.jquery2cfc.js	(from https://mycmsloans.com/)
16:17:51	23831/23831	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Sep%202019%2015:38:30%20GMT	https://mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/layerslider.transitions.js?ver=6.9.2	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/config-layerslider/LayerSlider/static/layerslider/js/layerslider.transitions2cfc.js	(from https://mycmsloans.com/)
16:17:51	34381/34381	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:01%20GMT	https://mycmsloans.com/tools/calculator/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/tools/calculator/index.html	(from https://mycmsloans.com/)
16:17:51	191267/191267	---M--	200	added ('OK')	application/javascript	date:Tue,%2013%20Apr%202021%2000:02:06%20GMT	https://mycmsloans.com/wp-content/uploads/dynamic_avia/avia-footer-scripts-b2e18ac7043e42e21509b49ee8947ced.js	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/dynamic_avia/avia-footer-scripts-b2e18ac7043e42e21509b49ee8947ced.js	(from https://mycmsloans.com/)
16:17:57	31062/31062	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:02%20GMT	https://mycmsloans.com/lendordocuments/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/lendordocuments/index.html	(from https://mycmsloans.com/)
16:17:57	37505/37505	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:03%20GMT	https://mycmsloans.com/about/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/about/index.html	(from https://mycmsloans.com/)
16:17:57	34550/34550	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:02%20GMT	https://mycmsloans.com/tools/condo-eligibility/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/tools/condo-eligibility/index.html	(from https://mycmsloans.com/)
16:17:57	49153/49153	---MC-	200	added ('OK')	text/javascript	date:Fri,%2009%20Apr%202021%2023:59:54%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/www.google-analytics.com/analytics.js	(from https://mycmsloans.com/)
16:18:00	54839/54839	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:08%20GMT	https://mycmsloans.com/about/loan-officers/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/about/loan-officers/index.html	(from https://mycmsloans.com/)
16:18:00	38284/38284	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:08%20GMT	https://mycmsloans.com/about/administration/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/about/administration/index.html	(from https://mycmsloans.com/)
16:18:00	39615/39615	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:08%20GMT	https://mycmsloans.com/contact/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact/index.html	(from https://mycmsloans.com/)
16:18:00	55581/55581	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:08%20GMT	https://mycmsloans.com/about/loan-processors/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/about/loan-processors/index.html	(from https://mycmsloans.com/)
16:18:01	63543/63543	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/join-our-team/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/join-our-team/index.html	(from https://mycmsloans.com/)
16:18:01	1559/1559	---M--	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/wp-content/themes/enfold/framework/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/framework/index.html	(from https://mycmsloans.com/)
16:18:01	2093/2093	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Sep%202019%2015:38:15%20GMT	https://mycmsloans.com/wp-content/themes/enfold/images/layout/loading.gif	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/images/layout/loading.gif	(from https://mycmsloans.com/wp-content/uploads/dynamic_avia/avia-merged-styles-3ed5dd4599b5a07d634fe9adafe72044.css)
16:18:01	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/wp-content/themes/enfold/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/themes/enfold/index.html	(from https://mycmsloans.com/)
16:18:01	51469/51469	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/tools/loan-app-checklist/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/tools/loan-app-checklist/index.html	(from https://mycmsloans.com/)
16:18:01	51684/51684	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/tools/apply-now/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/tools/apply-now/index.html	(from https://mycmsloans.com/)
16:18:02	8887/8887	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:18:11%20GMT	https://mycmsloans.com/wp-json/wp/v2/pages/3709	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/wp/v2/pages/3709.json	(from https://mycmsloans.com/learn/loans/)
16:18:02	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%22cc77b7e7f85da1475f7eba7c299cabd8%22	https://mycmsloans.com/learn/loans/feed/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/feed/index.html	(from https://mycmsloans.com/learn/loans/)
16:18:02	2500/2500	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:18:12%20GMT	https://mycmsloans.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmycmsloans.com%2Flearn%2Floans%2F	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/oembed/1.0/embedb89a.json	(from https://mycmsloans.com/learn/loans/)
16:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:18:12%20GMT	https://mycmsloans.com/?p=3709	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/index0ffa.html	(from https://mycmsloans.com/learn/loans/)
16:18:02	2590/2590	---MC-	200	added ('OK')	text/xml	date:Fri,%2028%20May%202021%2023:18:12%20GMT	https://mycmsloans.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmycmsloans.com%2Flearn%2Floans%2F&format=xml	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/oembed/1.0/embed37b9	(from https://mycmsloans.com/learn/loans/)
16:18:03	194948/194948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Nov%202018%2000:34:37%20GMT	https://mycmsloans.com/wp-content/uploads/2014/06/inside.image_.1-1030x202.jpg	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-content/uploads/2014/06/inside.image_.1-1030x202.jpg	(from https://mycmsloans.com/learn/loans/)
16:18:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:18:13%20GMT	https://mycmsloans.com/contact	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact	(from https://mycmsloans.com/learn/loans/)
16:18:03	38335/38335	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:13%20GMT	https://mycmsloans.com/learn/loans/reverse-mortgages/hecm-reverse-mortgage-for-purchase/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/reverse-mortgages/hecm-reverse-mortgage-for-purchase/index.html	(from https://mycmsloans.com/learn/loans/)
16:18:04	48111/48111	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:14%20GMT	https://mycmsloans.com/learn/loans/reverse-mortgages/reverse-mortgage-faq/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/reverse-mortgages/reverse-mortgage-faq/index.html	(from https://mycmsloans.com/learn/loans/)
16:18:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:18:14%20GMT	https://mycmsloans.com/contact	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact.23.delayed	(from https://mycmsloans.com/learn/loans/)
16:18:04	38157/38157	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:14%20GMT	https://mycmsloans.com/learn/loans/reverse-mortgages/reverse-mortgage-myths/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/reverse-mortgages/reverse-mortgage-myths/index.html	(from https://mycmsloans.com/learn/loans/)
16:18:05	2631/2631	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:18:14%20GMT	https://mycmsloans.com/wp-json/wp/v2/pages/16	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/wp/v2/pages/16.json	(from https://mycmsloans.com/learn/loans/conventional/)
16:18:05	36254/36254	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20May%202021%2023:18:14%20GMT	https://mycmsloans.com/learn/loans/reverse-mortgages/social-security-medicare-and-medicaid/	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/learn/loans/reverse-mortgages/social-security-medicare-and-medicaid/index.html	(from https://mycmsloans.com/learn/loans/)
16:18:05	2549/2549	---MC-	200	added ('OK')	application/json	date:Fri,%2028%20May%202021%2023:18:15%20GMT	https://mycmsloans.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmycmsloans.com%2Flearn%2Floans%2Fconventional%2F	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/wp-json/oembed/1.0/embedfd33.json	(from https://mycmsloans.com/learn/loans/conventional/)
16:18:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20May%202021%2023:18:15%20GMT	https://mycmsloans.com/?p=16	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/index0e62.html	(from https://mycmsloans.com/learn/loans/conventional/)
16:18:05	0/-1	---M--	301	error ('')			https://mycmsloans.com/contact	C:/Users/SCollins/offline/Website/mycmsloans.com%20rip%205.28.21/mycmsloans/mycmsloans.com/contact.27.delayed	(from https://mycmsloans.com/learn/loans/conventional/)
